txid,submit_ts_utc,confirm_ts_utc,confirm_block_height
62b3cfa39a8bb2034056ffac5d58f9b37fd292dc20e4ac42067ca0f171d62151,2025-11-01T11:05:37.296603+00:00,2025-11-01T11:06:03+00:00,163
17f7cf030b5029fa509b775145f729e286b8c2127621530fdd829a16fc2d06a7,2025-11-01T11:05:37.427680+00:00,2025-11-01T11:06:03+00:00,163
6a5226c470ae7d8a31992d75699996d036fb4687a2fd47c4d16076b113ff6ee5,2025-11-01T11:05:37.560528+00:00,2025-11-01T11:06:03+00:00,163
734210c12e4c407617361343b3dc7afe2408e3f708719dc750cacc0a6f219492,2025-11-01T11:05:37.691695+00:00,2025-11-01T11:06:03+00:00,163
184045dc6fda51f0ab7dd7e117509ceb496132c8ec48aa02433b84ddcc160d46,2025-11-01T11:05:37.824014+00:00,2025-11-01T11:06:03+00:00,163
5ba06feac305e6b7f2cb47f4876dca892ef40838aae86bd55996f813b75303c9,2025-11-01T11:05:37.952673+00:00,2025-11-01T11:06:03+00:00,163
f1cefdb8342e30db9e4e65bb7cd372682525cbd10318732c5a1253ccbd8efc1c,2025-11-01T11:05:38.082832+00:00,2025-11-01T11:06:03+00:00,163
2b9cf0d0890eac5cbe45f08db1d8dfa7c928f0c7362a4df55f0ba9e6fbf59caa,2025-11-01T11:05:38.213668+00:00,2025-11-01T11:06:04+00:00,164
085590359f7f2cbd60aa79a3febc989b8b63680d8daa03bbb2d9d21c80bc22fe,2025-11-01T11:05:38.341863+00:00,2025-11-01T11:06:04+00:00,164
99ff6dee8ff8e93d53ee8d9689be360354b8504992ded357a3723c5f25521682,2025-11-01T11:05:38.470464+00:00,2025-11-01T11:06:04+00:00,164
be61a210f742fd5f5981e9969b253a5b2801f183c84b24235b1e3e3bc39643d5,2025-11-01T11:05:38.599317+00:00,2025-11-01T11:06:04+00:00,164
cf902f0e81bc789ddbbd8424e58c79e826d58c3e2509165d7eb2817544e40491,2025-11-01T11:05:38.727205+00:00,2025-11-01T11:06:04+00:00,164
7a526541ae9c1caa4306a806cc3caf2715e4fcaaad6b327d307e319f0ac4e5fa,2025-11-01T11:05:38.856352+00:00,2025-11-01T11:06:04+00:00,164
ab19ebb9f32c3ad64ec160453685696f99ab66b149570f34dc6d281ecfc0a58f,2025-11-01T11:05:38.984044+00:00,2025-11-01T11:06:04+00:00,164
46acf337e988913d21066eeb9d82794dd7d8311b58d2e90cae2ea76e3f898e7c,2025-11-01T11:05:39.109891+00:00,2025-11-01T11:06:04+00:00,164
345abde700ad2e09dc88eeea18fcf55e59a2a7695d514abd11d99db707f579ff,2025-11-01T11:05:39.239900+00:00,2025-11-01T11:06:04+00:00,164
cf6aacb0ac65795519c97265e3a7939de7f234815a4dfec5b0829bc44ae3d50f,2025-11-01T11:05:39.396582+00:00,2025-11-01T11:06:04+00:00,164
98e48d949b81035babc5abc5082e5fc4a94a29d881b64c63b480f7c84107bb71,2025-11-01T11:05:39.640479+00:00,2025-11-01T11:06:04+00:00,164
cb55bf7fb1115d120ca77993696dc4a46ddb2119306369aa5005b2ed4bd42b0e,2025-11-01T11:05:39.775895+00:00,2025-11-01T11:06:04+00:00,164
5021629b7bad1f7b0e37b8743897af7754ce81668f94f9476aa8b380be067f81,2025-11-01T11:05:39.908525+00:00,2025-11-01T11:06:04+00:00,164
1aa80ba951d4d537ef6ed74e183e0d0f00c7eb26eb81da9c043940cb4562719b,2025-11-01T11:05:40.038030+00:00,2025-11-01T11:06:04+00:00,164
a5e1b2b6b189d869d56a364114bfbe86c4a02fd769369d90bb927657488c6a5c,2025-11-01T11:05:40.166042+00:00,2025-11-01T11:06:04+00:00,164
5cfd50722cb8c09de2853eb3ce517b86eca377cbb79bb0e15dde2ef27e36c043,2025-11-01T11:05:40.292378+00:00,2025-11-01T11:06:04+00:00,164
d496ef60006cee41cecec1491bccf42545fe9dc0db74b8b4dcd1de8bec2b3cd1,2025-11-01T11:05:40.419729+00:00,2025-11-01T11:06:04+00:00,164
17e43fcf93d93e241240acf48975b8071d62ab6fd33e454cca8e998845a85fa8,2025-11-01T11:05:40.555630+00:00,2025-11-01T11:06:04+00:00,164
c990b5d344d6e9cabe52ef44afef5c7c8c43ea08ee63e17081118d9738edb52c,2025-11-01T11:05:40.680803+00:00,2025-11-01T11:06:04+00:00,164
965f6261e8004d1881c2b06e89f117e3efa7c8fcaca70986e8be4626850a735f,2025-11-01T11:05:40.807614+00:00,2025-11-01T11:06:04+00:00,164
ab8fd0e5ecbad671f9dcd791cc7d4e2770492e23a190d5df95feb5c189a5f4ae,2025-11-01T11:05:40.933668+00:00,2025-11-01T11:06:04+00:00,164
55e28ef82da6e1641b9f5562676219437eefe0a0603d2c8cb16d79560dc2182c,2025-11-01T11:05:41.059949+00:00,2025-11-01T11:06:04+00:00,164
33f40345ac294f2b54843bfca458c359aba39dff3599638a07ddf851bba6f056,2025-11-01T11:05:41.183825+00:00,2025-11-01T11:06:04+00:00,164
efa4c29c195575ef5ea5f18ec5ce8511991d1ed034f5a89198eb00d8a10e3df1,2025-11-01T11:05:41.300746+00:00,2025-11-01T11:06:04+00:00,164
71f5fd3262fa5f4ec87112cc3e698238f126be2da2ccc94115a70da7ff96ab91,2025-11-01T11:05:41.422045+00:00,2025-11-01T11:06:04+00:00,164
32a0251f5a32b1babb8e2e95ed1852f2f013adf001d3c9c81220f1992190b2f4,2025-11-01T11:05:41.533551+00:00,2025-11-01T11:06:04+00:00,165
36c9021f711200a30d3a209fa5cda6195fb47a2b14ccb6b94d685e3ea8facfea,2025-11-01T11:05:41.646860+00:00,2025-11-01T11:06:04+00:00,165
297c1cad9ee3c6e6840eb59405047ed0069623a1bdf829e16323cbae551f118f,2025-11-01T11:05:41.757651+00:00,2025-11-01T11:06:04+00:00,165
c14d28a5fd9383f2b38ebbcbeb58947ead95fc7e05c9a7856f468a6ad0f73775,2025-11-01T11:05:41.872418+00:00,2025-11-01T11:06:04+00:00,165
2922e17094d297564a1ecebcb8e5d1b00126628d44e9009b5fe8b43f78cb86d3,2025-11-01T11:05:41.983961+00:00,2025-11-01T11:06:04+00:00,165
0c409b02ba4df5e7b103390d4ca019aeca8d8413f05ccee48f799731455c6505,2025-11-01T11:05:42.107822+00:00,2025-11-01T11:06:04+00:00,165
60fc72904fddeb0b2e0ccd9629e271317bf48451909cd17fef2cf101ad3942cb,2025-11-01T11:05:42.230668+00:00,2025-11-01T11:06:04+00:00,165
a10b7f88dece62e394d0cf4160d6c5ed3308c4d348fab491f1ac6c1a5867ea02,2025-11-01T11:05:42.357411+00:00,2025-11-01T11:06:04+00:00,165
341731899636144e0f666247979ba34c49dfd570e2be4223b1a8971ea9b4bc14,2025-11-01T11:05:42.480091+00:00,2025-11-01T11:06:04+00:00,165
201d691de15498f581decea0f660402d9d452a0d739e601044edd3ae53f6fd37,2025-11-01T11:05:42.603120+00:00,2025-11-01T11:06:04+00:00,165
cdd3e107dd8c6f9a7c912a6cb5e4742d759a94cff9d674243eb8e1188decfebb,2025-11-01T11:05:42.728838+00:00,2025-11-01T11:06:04+00:00,165
36e034262bb6dc6ee1eed7ccf047ba325a9f71b237798c13d6efffdd84de9299,2025-11-01T11:05:42.852035+00:00,2025-11-01T11:06:04+00:00,165
d25778500491b77f501346972406df05b0a5716469b2fa09fcf75733105e7655,2025-11-01T11:05:42.976352+00:00,2025-11-01T11:06:04+00:00,165
a9e8f7e762c5772c09cc96898bbcc878f337808a22af7e9a9ae8c7dd87fe6040,2025-11-01T11:05:43.301460+00:00,2025-11-01T11:06:04+00:00,165
5b690873b1bef3d74ac275634e14fb759792a2ac1e5b666f76cfe8577e5f30ad,2025-11-01T11:05:43.422764+00:00,2025-11-01T11:06:04+00:00,165
6d0464538f0865066b2430f9943af7572116cc23b5b9c61dcb72afacae53a641,2025-11-01T11:05:43.544623+00:00,2025-11-01T11:06:04+00:00,165
0dcc71e456b559fa3df4f1b9ae0231b472adbfdcbf21ba72731ca205fbae058f,2025-11-01T11:05:43.668024+00:00,2025-11-01T11:06:04+00:00,165
f5f85921396b92f0081306f4721f3bdf66df4508d82072a2df80fdbba46aa722,2025-11-01T11:05:43.787143+00:00,2025-11-01T11:06:04+00:00,165
00146ec98dfacf67d604e9278de63c5c79d853398060e52c20159e767535f8e4,2025-11-01T11:05:43.906663+00:00,2025-11-01T11:06:04+00:00,165
